number,name,diameter (km),Period (h),a (AU),e,slow,a_mean
1531,Hartmut,13.56,25.53483,2.6272,0.151,False,2.597075901368337
1533,Saimaa,28.55,7.11764,3.012,0.0696,False,3.0046958386700244
1540,Kevola,49.59,20.08524,2.8491,0.1216,False,2.827957358143097
1542,Schalen,54.93,7.51533,3.0952,0.0802,False,3.0852297167174116
1551,Argelander,11.66,4.05836,2.3947,0.0294,False,2.3936648348167977
1554,Yugoslavia,24.69,3.88766,2.6194,0.1569,False,2.5869574072294856
1557,Roehla,20.55,5.67905,3.0101,0.0763,False,3.0013252758932016
1561,Fricke,28.18,15.15344,3.1808,0.1559,False,3.1419078600314876
1582,Martir,40.02,12.37641,3.1605,0.1453,False,3.126959648702486
1585,Union,58.14,12.79919,2.9306,0.2162,False,2.8612886648497526
1586,Thiele,14.25,3.29628,2.4301,0.1396,False,2.406304407712241
1588,Descamisada,25.93,4.60679,3.0287,0.0676,False,3.0217718598965053
1596,Itzigsohn,53.95,39.69754,2.8908,0.152,False,2.857210330710261
1597,Laugier,16.03,8.02269,2.846,0.129,False,2.8222205133624834
1604,Tombaugh,32.33,7.03589,3.0237,0.0737,False,3.0154769179610783
1605,Milankovitch,37.21,5.80402,3.0134,0.0792,False,3.003934145987352
1606,Jekhovsky,26.87,165.26444,2.6911,0.2751,True,2.587265568851989
1610,Mirnaya,6.07,4.74423,2.2025,0.1617,False,2.1735150156352585
1612,Hirose,20.33,12.30339,3.1023,0.1146,False,3.0818611704721524
1616,Filipoff,29.93,5.6514,2.9105,0.031,False,2.909101168599977
1618,Dawn,19.59,43.22164,2.8688,0.0459,False,2.865776398357777
1619,Ueta,9.93,2.71823,2.2411,0.1462,False,2.217019499407393
1623,Vivian,30.78,20.52341,3.1347,0.1536,False,3.0975008550343284
1624,Rabe,26.27,5.87357,3.1805,0.1341,False,3.1517731029254783
1628,Strobel,97.42,9.41998,3.0132,0.09,False,3.00097172740031
1632,Siebohme,29.38,56.64265,2.6558,0.1136,False,2.638607857527667
1634,Ndola,9.03,64.25768,2.2457,0.1319,False,2.2260793812096393
1635,Bohrmann,19.38,5.86433,2.8534,0.0449,False,2.8505223074370294
1639,Bower,61.04,22.17562,2.5734,0.1432,False,2.5468779498283043
1641,Tana,32.89,8.01949,3.0189,0.0773,False,3.0098670847199647
1642,Hill,22.06,6.04326,2.7513,0.0967,False,2.738406235332606
1643,Brown,12.68,5.93123,2.4893,0.1375,False,2.465656048052615
1645,Waterfield,34.02,4.84353,3.0588,0.0806,False,3.0488482781891726
1648,Shajna,9.45,6.41367,2.2359,0.1931,False,2.1938183083564047
1649,Fabre,14.58,28.75506,3.0204,0.0815,False,3.0103521611866677
1652,Herge,10.31,16.30674,2.2514,0.1432,False,2.2281965556242493
1659,Punkaharju,42.47,5.01328,2.7836,0.2248,False,2.7123535522806095
1664,Felix,8.42,3.3449,2.3362,0.2632,False,2.253828605777319
1670,Minnaert,21.48,3.52757,2.9018,0.0959,False,2.8884255267196934
1690,Mayrhofer,33.81,19.02178,3.0401,0.0692,False,3.032812292746617
1693,Hertzsprung,44.55,8.84225,2.8021,0.2445,False,2.7170542818701833
1701,Okavango,21.64,13.19184,3.1742,0.1548,False,3.135937648743491
1702,Kalahari,38.62,22.80056,2.8578,0.1051,False,2.8419725273357503
1705,Tapio,12.1,25.54499,2.299,0.1947,False,2.2550036681136265
1708,Polit,39.32,7.50684,2.9171,0.2909,False,2.790945528498958
1724,Vladimir,42.51,12.56779,2.7115,0.0765,False,2.703554169757828
1726,Hoffmeister,36.02,11.70861,2.7874,0.0471,False,2.7843064853594743
1730,Marceline,15.3,3.83655,2.7844,0.1907,False,2.73330170395026
1735,ITA,71.88,12.61061,3.1449,0.1102,False,3.125745774249518
1736,Floirac,10.08,6.77505,2.2287,0.1655,False,2.197965759095209
1741,Giclas,16.92,2.94249,2.8849,0.0395,False,2.8826485388341045
1743,Schmidt,22.21,17.46015,2.4704,0.1771,False,2.4313500467720677
1751,Herget,10.99,3.93993,2.7899,0.1326,False,2.765264157162612
1752,vanHerk,5.49,88.45448,2.2382,0.1509,True,2.212570444930153
1758,Naantali,24.18,5.47369,3.0065,0.0692,False,2.999292838440415
1767,Lampland,15.45,35.39614,3.0202,0.0747,False,3.0117617180301757
1773,Rumpelstilz,7.95,105.23673,2.4359,0.1453,True,2.410049361896658
1782,Schneller,26.88,11.71728,3.1206,0.1622,False,3.079276713472802
1783,Albitskij,26.11,19.93768,2.6616,0.1671,False,2.6241777776607877
1784,Benguella,16.68,133.16066,2.4051,0.1243,True,2.3864476859419224
1786,Raahe,25.53,30.17257,3.0209,0.0757,False,3.01223194548804
1787,Chiny,27.18,13.56081,3.0025,0.0807,False,2.992707154391645
1792,Reni,27.64,15.94154,2.7772,0.2471,False,2.6910789848655403
1794,Finsen,43.43,12.34638,3.1212,0.2046,False,3.0551730961518118
1795,Woltjer,32.77,13.23002,2.7853,0.1962,False,2.7311646278533375
1799,Koussevitzky,23.26,6.32579,3.025,0.0949,False,3.011347601945639
1801,Titicaca,24.77,3.21124,3.0183,0.0801,False,3.008601697374448
1809,Prometheus,14.37,22.46144,2.9274,0.0742,False,2.91933027214752
1816,Liberia,12.49,3.08617,2.339,0.2546,False,2.2619216508340068
1819,Laputa,63.36,9.79973,3.1456,0.253,False,3.0432619255932867
1825,Klare,14.69,4.74287,2.6771,0.1047,False,2.662386259978026
1826,Miller,27.09,560.8977,2.997,0.0801,True,2.9873701378362725
1828,Kashirina,33.15,14.8652,3.06,0.0896,False,3.0476921631004665
1829,Dawson,10.13,4.25016,2.2511,0.144,False,2.22763833278866
1833,Shmakova,16.79,3.83824,2.6346,0.0895,False,2.6240268817733385
1838,Ursa,48.55,16.16368,3.211,0.0313,False,3.209426722279465
1841,Masaryk,50.66,7.54303,3.423,0.1386,False,3.389962722890498
1849,Kresak,24.71,31.72056,3.0533,0.048,False,3.0497805700393337
1853,McElroy,24.07,8.0264,3.0639,0.0243,False,3.0629952652655743
1858,Lobachevskij,10.92,5.41206,2.6986,0.0795,False,2.690058569288466
1889,Pakhmutova,39.18,17.51552,3.0887,0.1294,False,3.062731683019959
1901,Moravia,28.1,19.45475,3.2346,0.0992,False,3.21864538498074
1906,Naef,8.06,11.0082,2.3736,0.0995,False,2.361821157412593
1910,Mikhailov,41.22,6.80237,3.0462,0.0893,False,3.0340297428175558
1911,Schubart,84.29,11.92295,3.9659,0.1908,False,3.8930421811370812
1912,Anubis,15.9,4.62818,2.9034,0.0629,False,2.8976507874067052
1927,Suvanto,12.49,8.16145,2.6498,0.1728,False,2.6099388812453075
1933,Tinchen,6.45,3.67063,2.353,0.0942,False,2.342536899370689
1942,Jablunka,18.95,8.91146,2.3183,0.2051,False,2.269015313498812
1954,Kukarkin,26.88,137.65777,2.9362,0.2527,True,2.8409046927597714
1957,Angara,30.41,3.67345,3.0083,0.0788,False,2.998945526700957
1958,Chandra,36.17,7.05693,3.1046,0.1544,False,3.0673709438885837
1960,Guisan,32.17,7.92129,2.5248,0.1294,False,2.503572685365621
1961,Dufour,54.57,15.78995,3.1996,0.106,False,3.1815738687577633
1963,Bezovec,50.44,18.16546,2.4232,0.2319,False,2.3571426741904262
1970,Sumeria,26.96,12.01226,2.7797,0.1959,False,2.7258401935295415
1971,Hagihara,12.56,3.10359,2.9938,0.0622,False,2.98800312117136
1975,Pikelner,14.74,11.27665,2.8022,0.0812,False,2.7929466531437637
1978,Patrice,7.98,5.88116,2.1942,0.1529,False,2.1683998630726498
1983,Bok,15.7,8.75408,2.6217,0.0678,False,2.6156672914513446
1984,Fedynskij,43.88,8.14049,3.0125,0.0714,False,3.004811386167816
1985,Hopmann,48.31,17.47852,3.1236,0.178,False,3.0737176302320552
1988,Delores,5.82,88.2203,2.1538,0.0299,True,2.1528370253556344
1996,Adams,13.53,3.31113,2.5587,0.0992,False,2.5460792513912756
2001,Einstein,3.98,5.48493,1.9335,0.1379,False,1.9150276446414234
2011,Veteraniya,5.19,8.2332,2.387,0.1113,False,2.3721692190770014
2014,Vasilevskis,12.09,32.14788,2.4023,0.2679,False,2.31448806508224
2015,Kachuevskaya,13.22,42.44214,2.3354,0.1024,False,2.32312351116048
2017,Wesson,7.22,3.41557,2.2521,0.1385,False,2.230395236840049
2020,Ukko,21.52,25.48098,3.0235,0.0899,False,3.0112572346612927
2039,Payne-Gaposchkin,13.7,17.59374,3.1752,0.1584,False,3.135113179390048
2040,Chalonge,43.71,10.38759,3.1118,0.1939,False,3.0527420796688474
2043,Ortutay,54.12,7.74769,3.1062,0.0797,False,3.096318852538617
2051,Chang,17.12,12.01406,2.8412,0.045,False,2.8383218271866215
2053,Nuki,11.83,11.60162,2.8022,0.1292,False,2.7787135167704538
2058,Roka,24.27,10.08859,3.1192,0.1597,False,3.079166920840548
2086,Newell,6.1,78.10255,2.4014,0.1145,True,2.385606588149838
2090,Mizuho,20.01,5.47962,3.0696,0.129,False,3.043952244489627
2094,Magnitka,12.69,6.11215,2.2323,0.1473,False,2.207949761878543
2097,Galle,26.33,7.31449,3.1299,0.2263,False,3.048703045927042
2103,Laverna,33.84,9.24394,3.1524,0.2122,False,3.0806080568084417
2104,Toronto,42.68,8.9666,3.1929,0.1188,False,3.1702885338175593
2105,Gudy,24.16,15.7938,2.3892,0.1912,False,2.3451218857939558
2111,Tselina,37.81,6.56315,3.0186,0.0615,False,3.01288604205217
2112,Ulyanov,8.6,3.0407,2.254,0.1237,False,2.236688516340163
2115,Irakli,28.92,29.77235,3.0105,0.0871,False,2.9990588156567215
2117,Danmark,13.71,17.71054,2.8703,0.0497,False,2.86675285854252
2127,Tanya,48.3,7.85152,3.207,0.0478,False,3.203334163900301
2141,Simferopol,12.92,14.95218,2.804,0.1024,False,2.7892602232140047
2144,Marietta,18.73,5.48854,2.8755,0.0458,False,2.8724825348704197
2145,Blaauw,40.55,12.12558,3.2174,0.1036,False,3.200087307818871
2147,Kharadze,28.99,14.13865,3.1707,0.0628,False,3.164441456486373
2153,Akiyama,23.17,12.5327,3.1171,0.1529,False,3.0804480964286562
2155,Wodan,8.51,180.51867,2.8563,0.0443,True,2.8534958934731045
2158,Tietjen,23.6,8.65813,3.0764,0.1771,False,3.0277709212635964
2159,Kukkamaki,12.14,3.82303,2.4826,0.0469,False,2.479868121012905
2165,Young,30.59,6.39009,3.1339,0.1421,False,3.102098145424594
2168,Swope,8.65,7.35231,2.452,0.1269,False,2.4321768441424156
2170,Byelorussia,10.18,6.76832,2.4046,0.1476,False,2.378262746593092
2176,Donar,11.36,4.70447,2.9313,0.0692,False,2.9242731073741517
2177,Oliver,22.08,6.10516,3.1863,0.0962,False,3.1715220189576736
2180,Marjaleena,22.5,7.70304,3.0113,0.0621,False,3.005487987495043
2182,Semirot,27.85,8.33588,3.1298,0.1543,False,3.0923176505003718
2187,LaSilla,13.27,11.84536,2.5359,0.0754,False,2.528681226783823
2189,Zaragoza,6.87,4.92839,2.4034,0.1698,False,2.3684991318150863
2191,Uppsala,21.53,31.31622,3.0181,0.0781,False,3.0088813044154414
2192,Pyatigoriya,29.84,8.71642,3.1362,0.06,False,3.1305497501902124
2193,Jackson,58.26,4.75528,3.108,0.0863,False,3.0964046597665233
2203,vanRhijn,27.82,30.60833,3.11,0.1496,False,3.075001927554518
2214,Carol,28.64,4.98404,3.163,0.2381,False,3.072034159320809
2215,Sichuan,14.82,3.97542,2.792,0.2376,False,2.7120457291512174
2229,Mezzarco,8.84,10.23889,2.6947,0.2488,False,2.609964841296019
2230,Yunnan,11.43,10.03806,2.8582,0.0429,False,2.8555686588247937
2231,Durrell,15.82,6.15444,2.7286,0.2082,False,2.66880620809117
2237,Melnikov,22.59,93.79995,3.1547,0.1773,False,3.1047196220645343
2239,Paracelsus,86.75,6.09753,3.1938,0.0884,False,3.1812964537982173
2248,Kanda,26.5,24.73564,3.0995,0.1524,False,3.0632944178530344
2251,Tikhov,33.2,5.67045,2.7107,0.106,False,2.695428267921512
2255,Qinghai,24.11,9.79996,3.1001,0.132,False,3.0729732454002523
2280,Kunikov,6.14,21.47801,2.1788,0.108,False,2.1660559678022726
2287,Kalmykia,8.77,611.42289,2.2401,0.1255,True,2.222388917208349
2298,Cindijon,6.21,14.51099,2.4063,0.1333,False,2.384825538088511
2301,Whitford,20.08,14.30187,3.1577,0.229,False,3.0737886142939486
2304,Slavia,11.88,2.9175,2.6126,0.1446,False,2.5851420755344487
2307,Garuda,44.72,29.76629,3.0459,0.0881,False,3.0340564299907866
2309,Mr.Spock,28.23,6.72082,3.0121,0.078,False,3.002923212611598
2310,Olshaniya,32.73,16.17839,3.1501,0.153,False,3.113011316972026
2315,Czechoslovakia,28.04,10.02607,3.0098,0.084,False,2.9991626280583317
2321,Luznice,23.02,7.2344,3.0053,0.045,False,3.0022555917372773
2322,KittPeak,16.04,8.46779,2.2924,0.0338,False,2.2910901610619927
2323,Zverev,22.6,3.92131,3.1313,0.1644,False,3.088694765185463
2328,Robeson,13.3,30.87617,2.3417,0.2008,False,2.2940048574659797
2332,Kalm,35.84,11.5117,3.0718,0.0621,False,3.065871218406427
2345,Fucik,27.93,17.12265,3.0171,0.0738,False,3.008872555071497
2347,Vinata,26.68,4.4861,3.094,0.1705,False,3.0486966500901658
2355,NeiMonggol,16.96,8.27925,3.0208,0.0938,False,3.007481475941443
2359,Debehogne,6.95,27.58744,2.4253,0.1061,False,2.411610308318915
2367,Praha,5.22,564.98135,2.2065,0.1527,True,2.180623467440103
2375,Radek,35.98,16.87091,3.1827,0.222,False,3.103281022445702
2382,Nonie,20.63,15.07461,2.7595,0.2747,False,2.6533419906599636
2386,Nikonov,13.32,5.89441,2.8143,0.1345,False,2.788728126495083
2387,Xi'an,22.93,4.29776,3.0227,0.0774,False,3.0136322638154245
2388,Gase,10.13,25.73948,2.4509,0.2068,False,2.3979194775139856
2397,Lappajarvi,18.0,9.05329,3.0891,0.1661,False,3.046189045814091
2404,Antarctica,23.21,4.5248,3.1271,0.1483,False,3.092521841462701
2407,Haug,24.22,6.16654,2.9231,0.1839,False,2.8732464060493577
2411,Zellner,8.48,2.97647,2.2255,0.0898,False,2.2165085759973926
2420,Ciurlionis,8.44,15.72841,2.5608,0.1209,False,2.542015742314646
2422,Perovskaya,5.63,3.54693,2.3281,0.2296,False,2.2659049864350673
2427,Kobzar,8.3,52.78448,2.7406,0.135,False,2.7155114471566866
2428,Kamenyar,32.82,36.45836,3.1699,0.0627,False,3.16366296598066
2429,Schurer,16.38,6.51185,2.5719,0.0884,False,2.5618311570930032
2440,Educatio,6.7,231.23444,2.2152,0.1275,True,2.197120801448113
2445,Blazhko,9.59,3.56604,2.269,0.1609,False,2.2394365497284334
2448,Sholokhov,46.25,10.06299,2.7918,0.146,False,2.761884718345818
2450,Ioannisiani,21.91,5.05593,3.1153,0.1455,False,3.082147761195296
2452,Lyot,11.85,15.99202,3.1576,0.158,False,3.1179377401993387
2453,Wabash,22.89,6.87959,3.0194,0.0774,False,3.010342163418233
2459,Spellmann,23.66,6.53339,3.0207,0.0679,False,3.013728622746816
2464,Nordenskiold,22.6,5.21052,3.1728,0.2088,False,3.102866294513057
2467,Kollontai,8.5,17.65694,2.2122,0.0972,False,2.2017249437957265
2468,Repin,6.22,5.11904,2.3266,0.1156,False,2.3110021180196694
2475,Semenov,16.1,12.23692,3.0385,0.0776,False,3.029337626889126
2478,Tokai,10.42,25.89154,2.2256,0.1127,False,2.2114208371942654
2483,Guinevere,44.17,14.73055,3.9678,0.2477,False,3.8441505832999203
2501,Lohja,11.82,3.80835,2.4192,0.2143,False,2.3629968783300597
2508,Alupka,5.17,17.68797,2.3681,0.0938,False,2.3576591906703293
2511,Patterson,7.85,4.14081,2.2986,0.0953,False,2.28813814590787
2517,Orma,20.09,11.49723,3.1735,0.1574,False,3.133942103616592
2521,Heidi,15.44,41.56606,2.7938,0.1263,False,2.7714275057980204
2522,Triglav,20.49,6.77433,3.0184,0.0802,False,3.0086771054987835
2523,Ryba,19.04,9.38517,3.0169,0.0719,False,3.009091797379018
2527,Gregory,15.29,6.10156,2.4658,0.1488,False,2.438349017004358
2528,Mohler,19.44,6.49129,3.1464,0.1456,False,3.112870514033806
2534,Houzeau,36.9,53.08991,3.1436,0.1443,False,3.1106990392647456
2536,Kozyrev,11.47,7.18891,2.3059,0.1838,False,2.2666159072528504
2537,Gilmore,7.22,4.23127,2.6568,0.139,False,2.6310087980196797
2542,Calpurnia,27.61,17.27034,3.1263,0.1155,False,3.105377175001046
2548,Leloir,11.56,3.20602,2.6332,0.1554,False,2.6012109082593593
2550,Houssay,24.67,4.74536,3.199,0.1398,False,3.1675850569024915
2555,Thomas,10.26,2.8584,2.8697,0.0465,False,2.8665958166743524
2557,Putnam,7.46,35.70563,2.35,0.1254,False,2.331449721503769
2564,Kayala,6.17,2.95824,2.2372,0.1363,False,2.2163215731365047
2566,Kirghizia,9.61,4.44888,2.45,0.1043,False,2.4366374091717056
2575,Bulgaria,8.01,8.61728,2.2402,0.1275,False,2.221916765711477
2578,Saint-Exupery,18.23,8.1473,3.003,0.0696,False,2.995717663853281
2580,Smilevskia,7.72,411.08314,2.1823,0.1341,True,2.1625890402497316
2591,Dworetsky,13.27,12.55758,2.9393,0.0575,False,2.9344369467420726
2595,Gudiachvili,32.3,4.36855,2.7858,0.1266,False,2.7633850345860242
2599,Veseli,14.84,13.25238,2.535,0.1197,False,2.5167736230816926
2606,Odessa,20.0,8.24446,2.7635,0.3263,False,2.6122433207737363
2615,Saito,24.44,14.91728,3.174,0.1472,False,3.1394248198541335
2617,Jiangxi,64.41,11.77286,3.1524,0.2307,False,3.0673637822020163
2618,Coonabarabran,12.82,14.58797,3.0244,0.079,False,3.0149475885922525
2627,Churyumov,23.7,7.65342,3.1132,0.1527,False,3.076690223808986
2633,Bishop,6.97,4.72922,2.2249,0.0866,False,2.2165414135549564
2634,JamesBradley,39.91,16.51498,3.4539,0.077,False,3.4436456914046647
2642,Vesale,9.54,5.56384,2.426,0.1469,False,2.3996811711674617
2643,Bernhard,6.22,93.54914,2.3777,0.2228,True,2.3179345492652645
2651,Karen,30.23,122.63536,2.984,0.2702,False,2.8730077831049745
2663,Miltiades,4.67,3.95751,2.2334,0.1839,False,2.195309268677307
2669,Shostakovich,16.47,4.91645,2.7795,0.1762,False,2.7360130197872947
2673,Lossignol,15.12,4.93793,3.1938,0.1833,False,3.1396875192945344
2677,Joan,31.21,16.97881,2.9928,0.0858,False,2.981763693054931
2678,Aavasaksa,8.37,82.20555,2.2598,0.1177,True,2.244092578040404
2681,Ostrovskij,13.3,4.22248,2.7467,0.2152,False,2.682344812109132
2683,Brian,13.28,22.5275,2.9156,0.0231,False,2.9148219995409446
2686,LindaSusan,16.95,8.72214,3.004,0.0802,False,2.9943234908952907
2690,Ristiina,20.12,5.3197,3.0348,0.0779,False,3.0255777823260064
2696,Magion,25.95,3.56151,2.4511,0.0874,False,2.4417203711606086
2708,Burns,20.4,5.32364,3.0851,0.1659,False,3.042348476547148
2713,Luxembourg,17.62,3.58161,2.8546,0.0449,False,2.8517210972207696
2715,Mielikki,15.81,33.59866,2.7354,0.1145,False,2.717409953037839
2721,Vsekhsvyatskij,21.45,17.14624,3.2187,0.164,False,3.175119892454104
2722,Abalakin,21.3,9.23148,3.2047,0.1641,False,3.161256152566221
2728,Yatskiv,22.95,12.53129,2.458,0.1468,False,2.431370505656561
2732,Witt,11.06,12.62458,2.76,0.0295,False,2.758798793605652
2742,Gibson,10.75,20.59826,2.9096,0.0474,False,2.9063295755543277
2746,Hissao,5.3,3.18478,2.2481,0.1343,False,2.227733832003449
2753,Duncan,22.06,52.3525,2.7898,0.0599,False,2.784790587357448
2755,Avicenna,12.72,7.02292,2.8488,0.2155,False,2.7818641400706543
2760,Kacha,70.89,26.52366,3.966,0.1784,False,3.902377617916626
2762,Fowler,4.77,5.29548,2.331,0.1929,False,2.287220139695781
2768,Gorky,10.79,4.50813,2.2342,0.1416,False,2.211688104004315
2774,Tenojoki,42.26,10.8529,3.191,0.1093,False,3.1718821057155178
2782,Leonidas,10.57,11.99428,2.681,0.1937,False,2.6302240276231057
2785,Sedov,9.44,5.4776,2.8734,0.0415,False,2.8709245771414458
2786,Grinevia,10.5,2.91146,2.6063,0.1495,False,2.577009685416137
2788,Andenne,6.88,254.74224,2.5596,0.1265,True,2.539037728047309
2796,Kron,10.96,46.36346,2.6431,0.1475,False,2.6141899193865843
2799,Justus,3.27,9.53136,2.3883,0.1041,False,2.375323972892683
2803,Vilho,23.34,10.37285,3.1484,0.1531,False,3.1112825717119295
2808,Belgrano,14.95,5.16005,3.0066,0.0698,False,2.999266919597177
2811,Stremchovi,12.32,3.24863,2.8651,0.0457,False,2.8621065698963926
2813,Zappala,44.04,18.22283,3.1385,0.1488,False,3.1035600575343407
2819,Ensor,13.71,161.63015,2.7584,0.1652,True,2.7204998250865993
2826,Ahti,55.33,14.38458,3.2254,0.0507,False,3.2212519034015754
2832,Lada,6.22,8.36023,2.4773,0.1072,False,2.463024500935743
2837,Griboedov,12.34,3.94987,2.9033,0.0493,False,2.8997696327559135
2844,Hess,6.26,265.29549,2.2207,0.1483,True,2.1961444320092802
2854,Rawson,8.44,4.77559,2.2065,0.1668,False,2.1755885908981876
2856,Roser,23.99,13.7095,3.0282,0.0237,False,3.0273494257144558
2875,Lagerkvist,11.02,5.62662,2.7976,0.1398,False,2.7701269006534575
2877,Likhachev,19.73,12.58604,3.1121,0.1751,False,3.0640200898521757
2882,Tedesco,25.29,19.7914,3.1661,0.1648,False,3.1228099292589104
2884,Reddish,26.57,35.53618,3.1153,0.1493,False,3.080383545475757
2904,Millman,16.93,12.66074,2.603,0.1354,False,2.5790290180813322
2911,Miahelena,16.75,4.20188,2.7942,0.1311,False,2.7700836767150294
2919,Dali,19.15,7.42525,3.1334,0.1548,False,3.095629458941735
2930,Euripides,19.93,16.3928,2.7802,0.0466,False,2.777179673847988
2938,Hopi,20.81,4.76799,3.1449,0.3982,False,2.884812433031189
2946,Muchachos,16.1,133.82193,2.4549,0.1665,True,2.4206331666614163
2977,Chivilikhin,9.05,6.25757,2.7847,0.1353,False,2.759093786901524
2978,Roudebush,18.86,136.51383,3.0999,0.1509,True,3.064403146385033
2983,Poltava,38.67,8.19172,2.8471,0.0328,False,2.8455680758307973
2984,Chaucer,15.42,9.02312,2.4723,0.1543,False,2.442691842076832
2985,Shakespeare,10.97,6.05817,2.8479,0.0402,False,2.8455979093983155
2987,Sarabhai,17.97,5.39265,2.8868,0.096,False,2.8734668348815444
2992,Vondel,10.59,18.84526,2.7463,0.188,False,2.697330802208109
2996,Bowman,34.88,12.82657,2.7823,0.0475,False,2.779159445343041
3003,Koncek,24.87,9.62896,3.0235,0.0823,False,3.013243081060769
3010,Ushakov,17.15,3.56196,3.2144,0.1721,False,3.166439493699651
3013,Dobrovoleva,11.02,8.2999,2.3587,0.1614,False,2.3277752536089316
3015,Candy,24.52,4.62519,3.3914,0.1405,False,3.357759613169339
3017,Petrovic,15.95,4.08034,2.6074,0.156,False,2.5754777455999576
3019,Kulin,14.65,92.58381,2.8636,0.0451,True,2.8606862220644387
3021,Lucubratio,24.43,12.10063,3.1831,0.2266,False,3.1003009018985543
3028,Zhangguoxi,32.17,4.8268,3.0192,0.067,False,3.0124157834493963
3033,Holbaek,9.14,233.65478,2.2359,0.1197,True,2.2198241198612845
3039,Yangel,12.18,12.56527,2.5589,0.1418,False,2.5330431543070717
3045,Alois,28.13,3.75192,3.1337,0.0784,False,3.1240544178305973
3052,Herzen,15.61,11.59824,2.3747,0.2201,False,2.3164659773992016
3053,Dresden,3.62,4.78912,2.3795,0.1704,False,2.344699751374952
